ensembl_gene_id	ensembl_transcript_id	start	end	HGNC_gene_symbol	swissprot_id
ENSG00000164164	ENST00000447906	617	3958	OTUD4	Q01804
ENSG00000164167	ENST00000515311	120	360	LSM6	P62312
ENSG00000164168	ENST00000296582	561	1875	TMEM184C	Q9NVA4
ENSG00000164169	ENST00000322396	177	2711	PRMT9	Q6P2P2
ENSG00000164171	ENST00000296585	118	3661	ITGA2	P17301
ENSG00000164172	ENST00000396954	677	1240	MOCS2	O96007
ENSG00000164172	ENST00000396954	677	1240	MOCS2	O96033
ENSG00000164175	ENST00000296589	111	1700	SLC45A2	Q9UMX9
ENSG00000164176	ENST00000296591	507	1946	EDIL3	O43854
ENSG00000164180	ENST00000514135	108	1613	TMEM161B	Q8NDZ6
ENSG00000164181	ENST00000508821	196	1038	ELOVL7	A1L3X0
ENSG00000164182	ENST00000677932	34	565	NDUFAF2	Q8N183
ENSG00000164185	ENST00000296600	351	1443	ZNF474	Q6S9Z5
ENSG00000164187	ENST00000296603	390	2474	LMBRD2	Q68DH5
ENSG00000164188	ENST00000502994	485	1954	RANBP3L	Q86VV4
ENSG00000164190	ENST00000282516	490	8902	NIPBL	Q6KC79
ENSG00000164197	ENST00000389100	112	1888	RNF180	Q86T96
ENSG00000164199	ENST00000405460	100	19018	ADGRV1	Q8WXG9
ENSG00000164209	ENST00000355943	114	1368	SLC25A46	Q96AG3
ENSG00000164211	ENST00000296632	161	775	STARD4	Q96DR4
ENSG00000164219	ENST00000419445	27	1157	PGGT1B	P53609
ENSG00000164220	ENST00000296641	174	1295	F2RL2	O00254
ENSG00000164221	ENST00000379611	112	1698	CCDC112	Q8NEF3
ENSG00000164236	ENST00000296657	399	1881	ANKRD33B	A6NCL7
ENSG00000164237	ENST00000296658	298	1032	CMBL	Q96DG6
ENSG00000164241	ENST00000535381	166	579	C5orf63	A6NC05
ENSG00000164244	ENST00000512635	142	1528	PRRC1	Q96M27
ENSG00000164251	ENST00000296677	154	1345	F2RL1	P55085
ENSG00000164252	ENST00000312916	364	2506	AGGF1	Q8N302
ENSG00000164253	ENST00000296679	97	1473	WDR41	Q9HAD4
ENSG00000164256	ENST00000296682	189	2871	PRDM9	Q9NQV7
ENSG00000164258	ENST00000296684	25	550	NDUFS4	O43181
ENSG00000164265	ENST00000296694	94	373	SCGB3A2	Q96PL1
ENSG00000164266	ENST00000296695	95	331	SPINK1	P00995
ENSG00000164270	ENST00000360693	140	1423	HTR4	Q13639
ENSG00000164283	ENST00000381405	77	628	ESM1	Q9NQ30
ENSG00000164284	ENST00000329271	42	717	GRPEL2	Q8TAA5
ENSG00000164287	ENST00000381375	178	1734	CDC20B	Q86Y33
ENSG00000164291	ENST00000380009	179	1787	ARSK	Q6UWY0
ENSG00000164292	ENST00000379982	348	2181	RHOBTB3	O94955
ENSG00000164294	ENST00000503787	23	650	GPX8	Q8TED1
ENSG00000164296	ENST00000296736	263	1825	TIGD6	Q17RP2
ENSG00000164299	ENST00000296739	215	1505	SPZ1	Q9BXG8
ENSG00000164300	ENST00000507668	127	1509	SERINC5	Q86VE9
ENSG00000164303	ENST00000296741	55	1374	ENPP6	Q6UWR7
ENSG00000164304	ENST00000502583	565	3081	CAGE1	Q8TC20
ENSG00000164305	ENST00000308394	236	1066	CASP3	P42574
ENSG00000164306	ENST00000503752	349	2029	PRIMPOL	Q96LW4
ENSG00000164307	ENST00000296754	259	3102	ERAP1	Q9NZ08
ENSG00000164308	ENST00000437043	151	3031	ERAP2	Q6P179
ENSG00000164309	ENST00000446378	73	12280	CMYA5	Q8N3K9
ENSG00000164318	ENST00000354891	347	3398	EGFLAM	Q63HQ2
ENSG00000164323	ENST00000458385	120	1715	CFAP97	Q9P2B7
ENSG00000164325	ENST00000296776	52	781	TMEM174	Q8WUU8
ENSG00000164326	ENST00000296777	20	368	CARTPT	Q16568
ENSG00000164327	ENST00000296782	23	5218	RICTOR	Q6R327
ENSG00000164329	ENST00000296783	300	1752	TENT2	Q6PIY7
ENSG00000164330	ENST00000313708	439	2211	EBF1	Q9UH73
ENSG00000164331	ENST00000296785	613	1551	ANKRA2	Q9H9E1
ENSG00000164332	ENST00000296786	118	1072	UBLCP1	Q8WVY7
ENSG00000164334	ENST00000515256	173	1163	FAM170A	A1A519
ENSG00000164338	ENST00000509005	3	1635	UTP15	Q8TED0
ENSG00000164342	ENST00000296795	101	2813	TLR3	O15455
ENSG00000164344	ENST00000511608	3	2058	KLKB1	P03952
ENSG00000164346	ENST00000610426	113	893	NSA2	O95478
ENSG00000164347	ENST00000296805	205	2541	GFM2	Q969S9
ENSG00000164362	ENST00000310581	80	3475	TERT	O14746
ENSG00000164363	ENST00000324642	98	1982	SLC6A18	Q96N87
ENSG00000164366	ENST00000296824	72	851	CCDC127	Q96BQ5
ENSG00000164379	ENST00000296839	608	1817	FOXQ1	Q9C009
ENSG00000164398	ENST00000651356	106	2271	ACSL6	Q9UKU0
ENSG00000164399	ENST00000296870	53	509	IL3	P08700
ENSG00000164400	ENST00000296871	36	468	CSF2	P04141
ENSG00000164402	ENST00000378719	103	1551	SEPTIN8	Q92599
ENSG00000164403	ENST00000378679	555	3110	SHROOM1	Q2M3G4
ENSG00000164404	ENST00000464378	1862	3223	GDF9	O60383
ENSG00000164405	ENST00000378667	76	322	UQCRQ	O14949
ENSG00000164406	ENST00000296877	28	259	LEAP2	Q969E1
ENSG00000164411	ENST00000525899	347	1015	GJB7	Q6PEY0
ENSG00000164414	ENST00000369552	31	1042	SLC35A1	P78382
ENSG00000164418	ENST00000682090	667	3391	GRIK2	Q13002
ENSG00000164430	ENST00000370315	117	1682	CGAS	Q8N884
ENSG00000164434	ENST00000356535	37	535	FABP7	O15540
ENSG00000164438	ENST00000296921	119	992	TLX3	O43711
ENSG00000164440	ENST00000358430	93	2144	TXLNB	Q8N3L3
ENSG00000164442	ENST00000537332	76	900	CITED2	Q99967
ENSG00000164451	ENST00000368596	44	986	CALHM4	Q5JW98
ENSG00000164458	ENST00000366876	261	1568	TBXT	O15178
ENSG00000164463	ENST00000296953	320	2237	CREBRF	Q8IUR6
ENSG00000164465	ENST00000338728	109	2254	DCBLD1	Q8N8Z6
ENSG00000164466	ENST00000321442	90	1056	SFXN1	Q9H9B4
ENSG00000164483	ENST00000457563	41	1672	SAMD3	Q8N6K7
ENSG00000164484	ENST00000296978	589	2062	TMEM200A	Q86VY9
ENSG00000164485	ENST00000296980	298	1086	IL22RA2	Q969J5
ENSG00000164488	ENST00000366795	145	2466	DACT2	Q5SW24
ENSG00000164494	ENST00000369037	280	1476	PDSS2	Q86YH6
ENSG00000164500	ENST00000297001	204	1518	SPATA48	A4D263
ENSG00000164506	ENST00000321680	117	3570	STXBP5	Q5T5C0
ENSG00000164508	ENST00000297012	36	428	H2AC1	Q96QV6
ENSG00000164509	ENST00000652347	215	2507	IL31RA	Q8NI17
ENSG00000164512	ENST00000341048	124	1965	ANKRD55	Q3KP44
ENSG00000164520	ENST00000357183	414	1202	RAET1E	Q8TD07
ENSG00000164530	ENST00000647861	444	1833	PI16	Q6UXB8
ENSG00000164532	ENST00000408931	481	1821	TBX20	Q9UMR3
ENSG00000164535	ENST00000297056	113	2128	DAGLB	Q8NCG7
ENSG00000164542	ENST00000297063	52	1611	MATCAP2	Q8NCT3
ENSG00000164543	ENST00000319357	137	1379	STK17A	Q9UEE5
ENSG00000164548	ENST00000297071	158	1003	TRA2A	Q13595
ENSG00000164574	ENST00000297107	135	1944	GALNT10	Q86SR1
ENSG00000164576	ENST00000297109	609	1158	SAP30L	Q9HAJ7
ENSG00000164587	ENST00000401695	208	660	RPS14	P62263
ENSG00000164588	ENST00000303230	288	2957	HCN1	O60741
ENSG00000164591	ENST00000517768	179	932	MYOZ3	Q8TDC0
ENSG00000164597	ENST00000297135	25	2511	COG5	Q9UP83
ENSG00000164600	ENST00000297142	156	1166	NEUROD6	Q96NK8
ENSG00000164603	ENST00000297145	126	1340	BMT2	Q1RMZ1
ENSG00000164604	ENST00000610164	269	1378	GPR85	P60893
ENSG00000164609	ENST00000297151	76	1833	SLU7	O95391
ENSG00000164610	ENST00000297157	33	695	RP9	Q8TA86
ENSG00000164611	ENST00000352433	49	655	PTTG1	O95997
ENSG00000164615	ENST00000297156	74	962	CAMLG	P49069
ENSG00000164619	ENST00000297161	375	2430	BMPER	Q8N8U9
ENSG00000164620	ENST00000444782	849	1758	RELL2	Q8NC24
ENSG00000164626	ENST00000359534	365	1861	KCNK5	O95279
ENSG00000164627	ENST00000287152	99	2540	KIF6	Q6ZMV9
ENSG00000164631	ENST00000405858	567	2657	ZNF12	P17014
ENSG00000164638	ENST00000396872	149	1739	SLC29A4	Q7RTT9
ENSG00000164645	ENST00000297203	203	961	TEX47	Q8TBZ9
ENSG00000164647	ENST00000297205	107	1124	STEAP1	Q9UHE8
ENSG00000164649	ENST00000406877	96	1457	CDCA7L	Q96GN5
ENSG00000164651	ENST00000418710	89	1612	SP8	Q8IXZ3
ENSG00000164654	ENST00000340080	410	3035	MIOS	Q9NXC5
ENSG00000164659	ENST00000450689	142	3228	ELAPOR2	A8MWY0
ENSG00000164663	ENST00000394253	331	2394	USP49	Q70CQ1
ENSG00000164674	ENST00000360448	400	2230	SYTL3	Q4VX76
ENSG00000164675	ENST00000324698	109	2481	IQUB	Q8NA54
ENSG00000164683	ENST00000337919	195	1118	HEY1	Q9Y5J3
ENSG00000164684	ENST00000327835	233	1468	ZNF704	Q6ZNC4
ENSG00000164687	ENST00000297258	61	466	FABP5	Q01469
ENSG00000164690	ENST00000297261	342	1727	SHH	Q15465
ENSG00000164691	ENST00000367066	172	2364	TAGAP	Q8N103
ENSG00000164692	ENST00000297268	138	4236	COL1A2	P08123
ENSG00000164694	ENST00000297267	198	5880	FNDC1	Q4ZHG4
ENSG00000164695	ENST00000297265	180	879	CHMP4C	Q96CF2
ENSG00000164707	ENST00000682651	691	2571	SLC13A4	Q9UKG4
ENSG00000164708	ENST00000297283	39	797	PGAM2	P15259
ENSG00000164713	ENST00000297290	111	486	BRI3	O95415
ENSG00000164715	ENST00000297293	317	4826	LMTK2	Q8IWU2
ENSG00000164729	ENST00000297307	87	1100	SLC35G3	Q8N808
ENSG00000164733	ENST00000505496	203	1315	CTSB	P07858
ENSG00000164736	ENST00000297316	205	1447	SOX17	Q9H6I2
ENSG00000164741	ENST00000276297	376	4959	DLC1	Q96QB1
ENSG00000164742	ENST00000297323	177	3534	ADCY1	Q08828
ENSG00000164743	ENST00000297324	124	1081	C8orf48	Q96LL4
ENSG00000164744	ENST00000297325	170	1240	SUN3	Q8TAQ9
ENSG00000164746	ENST00000430738	2	1022	C7orf57	Q8NEG2
ENSG00000164749	ENST00000396423	95	1460	HNF4G	Q14541
ENSG00000164751	ENST00000357039	249	1163	PEX2	P28328
ENSG00000164754	ENST00000687358	243	2135	RAD21	O60216
ENSG00000164756	ENST00000456015	334	1441	SLC30A8	Q8IWU4
ENSG00000164758	ENST00000297347	165	699	MED30	Q96HR3
ENSG00000164761	ENST00000297350	65	1267	TNFRSF11B	O00300
ENSG00000164764	ENST00000297354	106	897	SBSPON	Q8IVN8
ENSG00000164776	ENST00000452681	196	1452	PHKG1	Q16816
ENSG00000164778	ENST00000297375	250	1249	EN2	P19622
ENSG00000164794	ENST00000524391	958	2457	KCNV1	Q6PIU1
ENSG00000164796	ENST00000297405	86	11206	CSMD3	Q7Z407
ENSG00000164808	ENST00000297423	22	2767	SPIDR	Q14159
ENSG00000164815	ENST00000297431	110	1414	ORC5	O43913
ENSG00000164816	ENST00000330590	43	324	DEFA5	Q01523
ENSG00000164818	ENST00000297440	23	2588	DNAAF5	Q86Y56
ENSG00000164821	ENST00000297435	94	384	DEFA4	P12838
ENSG00000164822	ENST00000297436	42	341	DEFA6	Q01524
ENSG00000164823	ENST00000451899	225	1872	OSGIN2	Q9Y236
ENSG00000164825	ENST00000297439	80	283	DEFB1	P60022
ENSG00000164828	ENST00000405266	25	2491	SUN1	O94901
ENSG00000164830	ENST00000442977	100	2722	OXR1	Q8N573
ENSG00000164841	ENST00000297459	159	1073	TMEM74	Q96NL1
ENSG00000164849	ENST00000444847	138	1137	GPR146	Q96CH1
ENSG00000164850	ENST00000401670	390	1515	GPER1	Q99527
ENSG00000164853	ENST00000316333	147	1740	UNCX	A6NJT0
ENSG00000164855	ENST00000297477	93	1331	TMEM184A	Q6ZMB5
ENSG00000164867	ENST00000297494	336	3945	NOS3	P29474
ENSG00000164871	ENST00000398462	40	438	SPAG11B	Q08648
ENSG00000164877	ENST00000297508	145	2856	MICALL2	Q8IY33
ENSG00000164879	ENST00000285381	52	832	CA3	P07451
ENSG00000164880	ENST00000404767	109	6678	INTS1	Q8N201
ENSG00000164885	ENST00000485972	50	925	CDK5	Q00535
ENSG00000164889	ENST00000485713	1041	4764	SLC4A2	P04920
ENSG00000164893	ENST00000297524	105	1514	SLC7A13	Q8TCU3
ENSG00000164896	ENST00000297532	44	1690	FASTK	Q14296
ENSG00000164897	ENST00000653405	1	1101	TMUB1	Q9BVT8
ENSG00000164898	ENST00000297534	49	388	FMC1	Q96HJ9
ENSG00000164900	ENST00000297537	147	1235	GBX1	Q14549
ENSG00000164902	ENST00000297540	17	1199	PHAX	Q9H814
ENSG00000164904	ENST00000636879	22	1683	ALDH7A1	P49419
ENSG00000164916	ENST00000328914	15	2214	FOXK1	P85037
ENSG00000164919	ENST00000522934	100	324	COX6C	P09669
ENSG00000164920	ENST00000457907	422	1721	OSR2	Q8N2R0
ENSG00000164924	ENST00000521607	12	750	YWHAZ	P63104
ENSG00000164929	ENST00000297574	140	680	BAALC	Q8WXS3
ENSG00000164930	ENST00000522566	291	2409	FZD6	O60353
ENSG00000164932	ENST00000330295	120	849	CTHRC1	Q96CG8
ENSG00000164933	ENST00000297578	171	1115	SLC25A32	Q9H2D1
ENSG00000164934	ENST00000297579	278	2069	DCAF13	Q9NV06
ENSG00000164935	ENST00000297581	50	1460	DCSTAMP	Q9H295
ENSG00000164938	ENST00000342697	376	1095	TP53INP1	Q96A56
ENSG00000164941	ENST00000523731	146	3131	INTS8	Q75QN2
ENSG00000164944	ENST00000297591	23	5458	VIRMA	Q69YN4
ENSG00000164946	ENST00000380880	783	7319	FREM1	Q5H8C1
ENSG00000164949	ENST00000396194	156	1043	GEM	P55040
ENSG00000164951	ENST00000396200	277	1963	PDP1	Q9P0J1
ENSG00000164953	ENST00000520680	6	3114	TMEM67	Q5HYA8
ENSG00000164961	ENST00000318410	303	3779	WASHC5	Q12768
ENSG00000164967	ENST00000297613	282	770	RPP25L	Q8N5L8
ENSG00000164970	ENST00000651358	308	862	FAM219A	Q8IW50
ENSG00000164972	ENST00000692548	196	1092	C9orf24	Q8NCR6
ENSG00000164975	ENST00000380821	5	1238	SNAPC3	Q92966
ENSG00000164976	ENST00000297625	170	2311	MYORG	Q6NSJ0
ENSG00000164978	ENST00000346365	246	687	NUDT2	P50583
ENSG00000164983	ENST00000297632	545	1264	TMEM65	Q6PI78
ENSG00000164985	ENST00000380738	318	1907	PSIP1	O75475
ENSG00000164989	ENST00000380701	372	4350	CCDC171	Q6TFL3
ENSG00000165006	ENST00000625521	11	1709	UBAP1	Q9NZ09
ENSG00000165023	ENST00000375765	110	706	DIRAS2	Q96HU8
ENSG00000165025	ENST00000375754	117	2022	SYK	P43405
ENSG00000165028	ENST00000374762	113	854	NIPSNAP3B	Q9BS92
ENSG00000165029	ENST00000678995	314	7102	ABCA1	O95477
ENSG00000165030	ENST00000297689	366	1751	NFIL3	Q16649
ENSG00000165046	ENST00000379957	128	1601	LETM2	Q2VYF4
ENSG00000165055	ENST00000262432	19	1153	METTL2B	Q6P1Q9
ENSG00000165059	ENST00000377276	22	1074	PRKACG	P22612
ENSG00000165060	ENST00000484259	32	662	FXN	Q16595
ENSG00000165061	ENST00000297737	149	835	ZMAT4	Q9H898
ENSG00000165066	ENST00000518699	326	1120	NKX6-3	A6NJ46
ENSG00000165071	ENST00000523829	123	1061	TMEM71	Q6P5X7
ENSG00000165072	ENST00000377182	351	2409	MAMDC2	Q7Z304
ENSG00000165076	ENST00000350549	437	1141	PRSS37	A4D1T9
ENSG00000165078	ENST00000297770	232	1542	CPA6	Q8N4T0
ENSG00000165084	ENST00000518698	59	1673	C8orf34	Q49A92
ENSG00000165091	ENST00000297784	734	3014	TMC1	Q8TDI8
ENSG00000165092	ENST00000297785	54	1556	ALDH1A1	P00352
ENSG00000165097	ENST00000449850	186	2655	KDM1B	Q8NB78
ENSG00000165102	ENST00000379644	34	1939	HGSNAT	Q68CP4
ENSG00000165105	ENST00000376447	276	2495	RASEF	Q8IZ41
ENSG00000165113	ENST00000376371	429	1526	GKAP1	Q5VSY0
ENSG00000165115	ENST00000297814	150	4352	KIF27	Q86VH2
ENSG00000165118	ENST00000376344	243	1265	C9orf64	Q5T6V5
ENSG00000165119	ENST00000376263	171	1562	HNRNPK	P61978
ENSG00000165120	ENST00000297819	52	784	SSMEM1	Q8WWF3
ENSG00000165124	ENST00000374469	199	10911	SVEP1	Q4LDE5
ENSG00000165125	ENST00000359396	110	2404	TRPV6	Q9H1D0
ENSG00000165131	ENST00000458732	2	458	LLCFC1	Q96L11
ENSG00000165138	ENST00000353234	65	2677	ANKS6	Q68DC2
ENSG00000165140	ENST00000375326	209	1222	FBP1	P09467
ENSG00000165152	ENST00000374848	303	1511	PGAP4	Q9BRR3
ENSG00000165156	ENST00000297857	706	3324	ZHX1	Q9UKY1
ENSG00000165164	ENST00000378653	67	9628	CFAP47	Q6ZTR5
ENSG00000165168	ENST00000378588	20	1730	CYBB	P04839
ENSG00000165169	ENST00000378581	5	460	DYNLT3	P51808
ENSG00000165171	ENST00000297873	32	766	METTL27	Q8N6F8
ENSG00000165175	ENST00000614558	2173	2722	MID1IP1	Q9NPA3
ENSG00000165181	ENST00000682961	75	4598	SHOC1	Q5VXU9
ENSG00000165182	ENST00000648352	297	1416	CXorf58	Q96LI9
ENSG00000165185	ENST00000536272	176	2408	KIAA1958	Q8N8K9
ENSG00000165186	ENST00000379361	28	2692	PTCHD1	Q96NR3
ENSG00000165188	ENST00000441031	275	850	RNF183	Q96D59
ENSG00000165192	ENST00000480796	36	1004	ASB11	Q8WXH4
ENSG00000165194	ENST00000373034	1677	5120	PCDH19	Q8TAB3
ENSG00000165195	ENST00000542278	121	1572	PIGA	P37287
ENSG00000165197	ENST00000297904	468	1529	VEGFD	O43915
ENSG00000165202	ENST00000297913	1	943	OR1Q1	Q15612
ENSG00000165204	ENST00000277309	1	949	OR1K1	Q8NGR3
ENSG00000165209	ENST00000348403	453	2468	STRBP	Q96SI9
ENSG00000165215	ENST00000395145	222	881	CLDN3	O15551
ENSG00000165219	ENST00000394105	161	4622	GAPVD1	Q14C86
ENSG00000165233	ENST00000466409	129	813	CARD19	Q96LW7
ENSG00000165238	ENST00000297954	267	7158	WNK2	Q9Y3S1
ENSG00000165240	ENST00000689767	149	4742	ATP7A	Q04656
ENSG00000165244	ENST00000375256	339	1388	ZNF367	Q7RTV3
ENSG00000165246	ENST00000382868	253	2872	NLGN4Y	Q8NFZ3
ENSG00000165259	ENST00000297977	113	2182	HDX	Q7Z353
ENSG00000165264	ENST00000379847	100	483	NDUFB6	O95139
ENSG00000165269	ENST00000297988	222	1247	AQP7	O14520
ENSG00000165271	ENST00000297990	83	3520	NOL6	Q9H6R4
ENSG00000165272	ENST00000297991	64	939	AQP3	Q92482
ENSG00000165275	ENST00000297994	78	1026	TRMT10B	Q6PF06
ENSG00000165280	ENST00000358901	273	2690	VCP	P55072
ENSG00000165282	ENST00000378617	439	3705	PIGO	Q8TEQ8
ENSG00000165283	ENST00000356493	38	1105	STOML2	Q9UJZ1
ENSG00000165288	ENST00000373275	407	5812	BRWD3	Q6RI45
ENSG00000165300	ENST00000325089	220	3094	SLITRK5	O94991
ENSG00000165304	ENST00000298048	152	2105	MELK	Q14680
ENSG00000165309	ENST00000298032	56	2672	ARMC3	Q5W041
ENSG00000165312	ENST00000376495	384	1827	OTUD1	Q5VV17
ENSG00000165322	ENST00000344936	260	2797	ARHGAP12	Q8IWW6
ENSG00000165323	ENST00000525166	375	14142	FAT3	Q8TDW7
ENSG00000165325	ENST00000298050	76	1888	DEUP1	Q05D60
ENSG00000165338	ENST00000446394	155	2495	HECTD2	Q5U5R9
ENSG00000165349	ENST00000374299	146	2002	SLC7A3	Q8WY07
ENSG00000165355	ENST00000298097	272	1936	FBXO33	Q7Z6M2
ENSG00000165359	ENST00000639893	334	3028	INTS6L	Q5JSJ4
ENSG00000165370	ENST00000651716	287	1810	GPR101	Q96P66
ENSG00000165376	ENST00000541806	520	1210	CLDN2	P57739
ENSG00000165379	ENST00000298119	1884	4041	LRFN5	Q96NI6
ENSG00000165383	ENST00000374160	78	860	LRRC18	Q8N456
ENSG00000165389	ENST00000298130	34	246	SPTSSA	Q969W0
ENSG00000165392	ENST00000298139	241	4537	WRN	Q14191
ENSG00000165406	ENST00000453424	240	1958	MARCHF8	Q5T0T0
ENSG00000165409	ENST00000541158	323	2615	TSHR	P16473
ENSG00000165410	ENST00000298159	54	551	CFL2	Q9Y281
ENSG00000165416	ENST00000343788	83	1178	SUGT1	Q9Y2Z0
ENSG00000165417	ENST00000553612	442	1569	GTF2A1	P52655
ENSG00000165424	ENST00000372336	185	907	ZCCHC24	Q8N2G6
ENSG00000165434	ENST00000298198	273	2138	PGM2L1	Q6PCE3
ENSG00000165443	ENST00000373880	212	1340	PHYHIPL	Q96FC7
ENSG00000165449	ENST00000395348	409	1935	SLC16A9	Q7RTY1
ENSG00000165457	ENST00000298223	157	922	FOLR2	P14207
ENSG00000165458	ENST00000298229	219	3993	INPPL1	O15357
ENSG00000165462	ENST00000298231	173	1024	PHOX2A	O14813
ENSG00000165471	ENST00000373968	66	809	MBL2	P11226
ENSG00000165474	ENST00000382844	200	877	GJB2	P29033
ENSG00000165475	ENST00000298248	64	1020	CRYL1	Q9Y2S2
ENSG00000165476	ENST00000373758	146	911	REEP3	Q6NUK4
ENSG00000165478	ENST00000298251	42	1289	HEPACAM	Q14CZ8
ENSG00000165480	ENST00000314759	76	1311	SKA3	Q8IX90
ENSG00000165487	ENST00000382374	23	1324	MICU2	Q8IYU8
ENSG00000165490	ENST00000533655	204	3198	DDIAS	Q8IXT1
ENSG00000165494	ENST00000690938	310	5368	PCF11	O94913
ENSG00000165495	ENST00000298282	227	1643	PKNOX2	Q96KN3
ENSG00000165496	ENST00000298283	46	687	RPL10L	Q96L21
ENSG00000165501	ENST00000298288	82	1324	LRR1	Q96L50
ENSG00000165502	ENST00000298289	102	419	RPL36AL	Q969Q0
ENSG00000165506	ENST00000298292	96	2606	DNAAF2	Q9NVR5
ENSG00000165507	ENST00000298295	218	853	DEPP1	Q9NTK1
ENSG00000165509	ENST00000298296	1	1930	MAGEC3	Q8TD91
ENSG00000165512	ENST00000298299	146	818	ZNF22	P17026
ENSG00000165516	ENST00000298307	317	1535	KLHDC2	Q9Y2U9
ENSG00000165521	ENST00000554922	451	6381	EML5	Q05BV3
ENSG00000165525	ENST00000298310	36	3263	NEMF	O60524
ENSG00000165526	ENST00000298317	13	1143	RPUSD4	Q96CM3
ENSG00000165527	ENST00000693319	659	1184	ARF6	P62330
ENSG00000165533	ENST00000338104	53	1646	TTC8	Q8TAM2
ENSG00000165548	ENST00000298351	174	2592	TMEM63C	Q9P1W3
ENSG00000165553	ENST00000298352	270	722	NGB	Q9NPG2
ENSG00000165555	ENST00000380835	635	1711	NOXRED1	Q6NXP6
ENSG00000165556	ENST00000381020	310	1248	CDX2	Q99626
ENSG00000165566	ENST00000515384	670	2682	AMER2	Q8N7J2
ENSG00000165568	ENST00000298375	119	1079	AKR1E2	Q96JD6
ENSG00000165572	ENST00000379485	292	2313	KBTBD6	Q86V97
ENSG00000165583	ENST00000311798	54	740	SSX5	O60225
ENSG00000165584	ENST00000612497	24	629	SSX3	Q99909
ENSG00000165588	ENST00000672264	288	1178	OTX2	P32243
ENSG00000165591	ENST00000374900	121	1717	FAAH2	Q6GMR7
ENSG00000165606	ENST00000374139	237	1025	DRGX	A6NNA5
ENSG00000165609	ENST00000378937	95	790	NUDT5	Q9UKK9
ENSG00000165617	ENST00000335867	25	2533	DACT1	Q9NYF0
ENSG00000165621	ENST00000543457	292	1302	OXGR1	Q96P68
ENSG00000165623	ENST00000378681	117	530	UCMA	Q8WVF2
ENSG00000165626	ENST00000341083	298	1701	BEND7	Q8N7W2
ENSG00000165629	ENST00000356708	32	926	ATP5F1C	P36542
ENSG00000165630	ENST00000378572	123	1149	PRPF18	Q99633
ENSG00000165632	ENST00000344293	206	2993	TAF3	Q5VWG9
ENSG00000165633	ENST00000332853	38	997	VSTM4	Q8IW00
ENSG00000165637	ENST00000313132	250	1177	VDAC2	P45880
ENSG00000165643	ENST00000425225	15	1175	SOHLH1	Q5JUK2
ENSG00000165644	ENST00000372538	30	815	COMTD1	Q86VU5
ENSG00000165646	ENST00000644641	123	1665	SLC18A2	Q05940
ENSG00000165650	ENST00000334464	214	3675	PDZD8	Q8NEN9
ENSG00000165655	ENST00000372524	346	2283	ZNF503	Q96F45
ENSG00000165660	ENST00000298492	12	1257	ABRAXAS2	Q15018
ENSG00000165661	ENST00000358701	10	2103	QSOX2	Q6ZRP7
ENSG00000165669	ENST00000369183	265	963	FAM204A	Q9H8W3
ENSG00000165671	ENST00000439151	198	8286	NSD1	Q96L73
ENSG00000165672	ENST00000298510	23	790	PRDX3	P30048
ENSG00000165675	ENST00000686943	228	2246	ENOX2	Q16206
ENSG00000165678	ENST00000691609	136	1171	GHITM	Q9H3K2
ENSG00000165682	ENST00000298527	22	708	CLEC1B	Q9P126
ENSG00000165684	ENST00000684778	47	4453	SNAPC4	Q5SXM2
ENSG00000165685	ENST00000381923	405	954	TMEM52B	Q4KMG9
ENSG00000165688	ENST00000371717	12	1587	PMPCA	Q10713
ENSG00000165689	ENST00000357365	218	1522	ENTR1	Q96C92
ENSG00000165694	ENST00000298542	177	2318	FRMD7	Q6ZUT3
ENSG00000165695	ENST00000298545	30	1466	AK8	Q96MA6
ENSG00000165698	ENST00000372136	448	1114	SPACA9	Q96E40
ENSG00000165699	ENST00000298552	218	3709	TSC1	Q92574
ENSG00000165702	ENST00000636263	1	1087	GFI1B	Q5VTD9
ENSG00000165704	ENST00000298556	148	802	HPRT1	P00492
ENSG00000165714	ENST00000314565	375	963	BORCS5	Q969J3
ENSG00000165716	ENST00000371692	95	1388	DIPK1B	Q5VUD6
ENSG00000165724	ENST00000298585	250	930	ZMYND19	Q96E35
ENSG00000165730	ENST00000642869	1	3304	STOX1	Q6ZVD7
ENSG00000165731	ENST00000355710	191	3533	RET	P07949
ENSG00000165732	ENST00000684824	67	2491	DDX21	Q9NR30
ENSG00000165733	ENST00000374518	70	3916	BMS1	Q14692
ENSG00000165752	ENST00000298630	118	1575	STK32C	Q86UX6
ENSG00000165757	ENST00000375377	165	4241	JCAD	Q9P266
ENSG00000165762	ENST00000641885	1017	1959	OR4K2	Q8NGD2
ENSG00000165775	ENST00000369498	96	663	FUNDC2	Q9BWH2
ENSG00000165782	ENST00000398020	141	992	PIP4P1	Q86T03
ENSG00000165792	ENST00000382985	24	1458	METTL17	Q9H7H0
ENSG00000165794	ENST00000298681	155	1082	SLC39A2	Q9NP94
ENSG00000165795	ENST00000298687	174	1286	NDRG2	Q9UN36
ENSG00000165799	ENST00000481538	168	636	RNASE7	Q9H1E1
ENSG00000165801	ENST00000298694	94	4651	ARHGEF40	Q8TER5
ENSG00000165802	ENST00000371475	233	1822	NSMF	Q6X4W1
ENSG00000165804	ENST00000360947	428	2593	ZNF219	Q9P2Y4
ENSG00000165805	ENST00000298699	171	1412	C12orf50	Q8NA57
